No_of_wheels,Battery_Capacity,Vehicle_mass_kg,Driver_mass_kg,C_rr,Grade,area,air_density,radius_of_wheel,Gear_ratio,transmission_efficiency,motor_efficiency,Gross_vehivle_mass,g,motor_controller_efficiency,coefficient_of_drag,Distance_travel,Battery_Capacity_available
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,81866.66668,502.8886123
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,81883.33335,500.2860751
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,81900.00002,497.6835379
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,81916.66668,495.0810006
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,81933.33335,492.4784634
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,81950.00002,489.8759262
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,81966.66668,487.2733889
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,81983.33335,484.6708517
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82000.00002,482.0683145
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82016.66668,479.4657773
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82033.33335,476.86324
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82050.00002,474.2607028
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82066.66668,471.6581656
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82083.33335,469.0556283
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82100.00002,466.4530911
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82116.66668,463.8505539
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82133.33335,461.2480166
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82150.00002,458.6454794
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82166.66668,456.0429422
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82183.33335,453.4404049
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82200.00002,450.8378677
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82216.66668,448.2353305
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82233.33335,445.6327932
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82250.00002,443.030256
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82266.66668,440.4277188
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82283.33335,437.8251815
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82300.00002,435.2226443
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82316.66668,432.6201071
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82333.33335,430.0175698
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82350.00002,427.4150326
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82366.66668,424.8124954
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82383.33335,422.2099581
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82400.00002,419.6074209
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82416.66668,417.0048837
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82433.33335,414.4023465
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82450.00002,411.7998092
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82466.66668,409.197272
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82483.33335,406.5947348
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82500.00002,403.9921975
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82516.66668,401.3896603
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82533.33335,398.7871231
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82550.00002,396.1845858
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82566.66668,393.5820486
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82583.33335,390.9795114
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82600.00002,388.3769741
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82616.66668,385.7744369
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82633.33335,383.1718997
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82650.00002,380.5693624
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82666.66668,377.9668252
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82683.33335,375.364288
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82700.00002,372.7617507
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82716.66668,370.1592135
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82733.33335,367.5566763
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82750.00002,364.954139
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82766.66668,362.3516018
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82783.33335,359.7490646
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82800.00002,357.1465273
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82816.66668,354.5439901
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82833.33335,351.9414529
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82850.00002,349.3389157
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82866.66668,346.7363784
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82883.33335,344.1338412
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82900.00002,341.531304
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82916.66668,338.9287667
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82933.33335,336.3262295
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82950.00002,333.7236923
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82966.66668,331.121155
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,82983.33335,328.5186178
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83000.00002,325.9160806
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83016.66668,323.3135433
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83033.33335,320.7110061
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83050.00002,318.1084689
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83066.66668,315.5059316
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83083.33335,312.9033944
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83100.00002,310.3008572
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83116.66668,307.6983199
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83133.33335,305.0957827
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83150.00002,302.4932455
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83166.66668,299.8907082
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83183.33335,297.288171
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83200.00002,294.6856338
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83216.66668,292.0830965
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83233.33335,289.4805593
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83250.00002,286.8780221
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83266.66668,284.2754849
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83283.33335,281.6729476
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83300.00002,279.0704104
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83316.66668,276.4678732
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83333.33335,273.8653359
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83350.00002,271.2627987
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83366.66668,268.6602615
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83383.33335,266.0577242
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83400.00002,263.455187
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83416.66668,260.8526498
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83433.33335,258.2501125
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83450.00002,255.6475753
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83466.66668,253.0450381
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83483.33335,250.4425008
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83500.00002,247.8399636
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83516.66668,245.2374264
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83533.33335,242.6348891
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83550.00002,240.0323519
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83566.66668,237.4298147
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83583.33335,234.8272774
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83600.00002,232.2247402
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83616.66668,229.622203
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83633.33335,227.0196657
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83650.00002,224.4171285
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83666.66668,221.8145913
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83683.33335,219.2120541
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83700.00002,216.6095168
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83716.66668,214.0069796
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83733.33335,211.4044424
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83750.00002,208.8019051
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83766.66668,206.1993679
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83783.33335,203.5968307
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83800.00002,200.9942934
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83816.66668,198.3917562
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83833.33335,195.789219
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83850.00002,193.1866817
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83866.66668,190.5841445
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83883.33335,187.9816073
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83900.00002,185.37907
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83916.66668,182.7765328
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83933.33335,180.1739956
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83950.00002,177.5714583
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83966.66668,174.9689211
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,83983.33335,172.3663839
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84000.00002,169.7638466
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84016.66668,167.1613094
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84033.33335,164.5587722
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84050.00002,161.9562349
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84066.66668,159.3536977
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84083.33335,156.7511605
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84100.00002,154.1486233
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84116.66668,151.546086
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84133.33335,148.9435488
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84150.00002,146.3410116
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84166.66668,143.7384743
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84183.33335,141.1359371
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84200.00002,138.5333999
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84216.66668,135.9308626
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84233.33335,133.3283254
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84250.00002,130.7257882
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84266.66668,128.1232509
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84283.33335,125.5207137
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84300.00002,122.9181765
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84316.66668,120.3156392
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84333.33335,117.713102
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84350.00002,115.1105648
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84366.66668,112.5080275
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84383.33335,109.9054903
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84400.00002,107.3029531
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84416.66668,104.7004158
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84433.33335,102.0978786
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84450.00002,99.49534138
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84466.66668,96.89280415
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84483.33335,94.29026692
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84500.00002,91.68772968
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84516.66668,89.08519245
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84533.33335,86.48265522
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84550.00002,83.88011799
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84566.66668,81.27758076
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84583.33335,78.67504352
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84600.00002,76.07250629
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84616.66668,73.46996906
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84633.33335,70.86743183
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84650.00002,68.2648946
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84666.66668,65.66235736
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84683.33335,63.05982013
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84700.00002,60.4572829
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84716.66668,57.85474567
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84733.33335,55.25220844
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84750.00002,52.6496712
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84766.66668,50.04713397
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84783.33335,47.44459674
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84800.00002,44.84205951
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84816.66668,42.23952228
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84833.33335,39.63698504
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84850.00002,37.03444781
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84866.66668,34.43191058
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84883.33335,31.82937335
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84900.00002,29.22683612
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84916.66668,26.62429888
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84933.33335,24.02176165
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84950.00002,21.41922442
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84966.66668,18.81668719
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,84983.33335,16.21414996
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85000.00002,13.61161272
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85016.66668,11.00907549
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85033.33335,8.406538261
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85050.00002,5.804001029
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85066.66668,3.201463797
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85083.33335,0.598926565
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85100.00002,-2.003610667
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85116.66668,-4.606147899
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85133.33335,-7.208685131
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85150.00002,-9.811222363
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85166.66668,-12.4137596
2,2.9,120,75,0.005,0.034907,0.875,1.225,0.19,6.37,0.85,0.9,147,9.81,0.96,0.22,85183.33335,-15.01629683
